-0.000000,0.000000,0.000000
-0.000000,0.000000,-0.000000
0.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000
0.010472,-0.007588,-0.000000
-0.177982,0.155317,0.000000
0.292598,-0.771268,0.000000
2.480000,-1.080000,1.000000
0.000000,-0.000000,-0.000000
-0.000001,0.000001,-0.000000
-0.000017,0.000013,0.000000
-0.000139,0.000109,-0.000000
0.009780,-0.007045,0.000000
-0.022976,0.043122,0.000000
-0.705265,0.215501,-0.000000
0.800000,-2.000000,1.000000
-0.000001,0.000001,-0.000000
0.000004,-0.000004,0.000000
0.000080,-0.000071,0.000000
0.000084,-0.000206,-0.000000
-0.007385,0.005004,0.000000
0.017830,0.021284,0.000000
0.262304,0.117081,0.000000
-2.150000,0.030000,1.000000
0.000001,-0.000001,-0.000000
-0.000018,0.000016,0.000000
-0.000081,0.000075,-0.000000
0.000957,-0.000946,0.000000
0.005227,-0.008107,-0.000000
-0.011910,0.016993,0.000000
0.178243,0.381305,-0.000000
-1.180000,1.030000,1.000000
-0.000005,0.000005,0.000000
0.000038,-0.000033,-0.000000
0.000287,-0.000232,0.000000
-0.000968,0.001081,-0.000000
-0.016968,0.011969,0.000000
-0.012109,-0.052836,-0.000000
0.513084,-0.261544,0.000000
0.750000,1.950000,1.000000
0.000005,-0.000004,-0.000000
-0.000071,0.000062,0.000000
-0.000010,0.000030,-0.000000
0.003573,-0.002576,0.000000
0.003118,-0.000933,0.000000
-0.119721,0.033592,-0.000000
0.023200,-0.257680,-0.000000
1.730000,1.030000,1.000000
-0.000006,0.000006,0.000000
0.000065,-0.000061,-0.000000
-0.000083,0.000044,-0.000000
-0.002797,0.003072,0.000000
0.011276,0.002664,-0.000000
0.085994,-0.062141,0.000000
-0.180096,-0.400060,0.000000
0.800000,0.030000,1.000000
0.000001,-0.000001,-0.000000
-0.000017,0.000018,0.000000
0.000205,-0.000215,-0.000000
-0.001366,0.001430,0.000000
-0.007294,0.022394,-0.000000
0.091559,0.020232,-0.000000
0.212917,-0.524028,-0.000000
0.830000,-0.950000,1.000000
